fecha,liga,nombre_liga,pais,temporada,local,visitante,goles_local,goles_visita,odd_1,odd_X,odd_2,odd_over25,odd_under25
2022-02-20,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,M'gladbach,6,0,1.67,4.34,5.16,1.44,2.75
2022-02-20,bundesliga,Bundesliga,Germany,2021/2022,Hertha,RB Leipzig,1,6,6.47,4.37,1.56,1.66,2.2
2022-02-25,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Stuttgart,2,1,1.55,4.61,6.09,1.53,2.5
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,Hertha,3,0,1.58,4.35,6.14,1.72,2.1
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,FC Koln,1,1,3.72,3.71,2.06,1.72,2.1
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,Bielefeld,3,0,1.38,5.06,9.47,1.53,2.5
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,Wolfsburg,2,2,2.11,3.58,3.72,1.8,2.0
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,Mainz,3,1,2.69,3.27,2.91,2.2,1.66
2022-02-26,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,Bayern Munich,0,1,6.94,5.09,1.46,1.33,3.4
2022-02-27,bundesliga,Bundesliga,Germany,2021/2022,Bochum,RB Leipzig,0,1,5.66,4.01,1.67,1.66,2.2
2022-02-27,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,Dortmund,1,1,5.67,4.11,1.65,1.5,2.62
2022-03-04,bundesliga,Bundesliga,Germany,2021/2022,Bielefeld,Augsburg,0,1,2.64,3.22,3.0,2.1,1.72
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,Bayern Munich,Leverkusen,1,1,1.42,5.79,6.79,1.25,4.0
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,Bochum,Greuther Furth,2,1,1.79,3.83,4.89,2.0,1.9
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,Hertha,Ein Frankfurt,1,4,3.33,3.63,2.24,1.72,2.1
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,RB Leipzig,Freiburg,1,1,1.64,4.3,5.49,1.66,2.2
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,Wolfsburg,Union Berlin,1,0,2.3,3.29,3.54,2.2,1.66
2022-03-05,bundesliga,Bundesliga,Germany,2021/2022,Stuttgart,M'gladbach,3,2,3.26,3.78,2.22,1.72,2.1
2022-03-06,bundesliga,Bundesliga,Germany,2021/2022,FC Koln,Hoffenheim,0,1,2.75,3.56,2.65,1.53,2.5
2022-03-12,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,Wolfsburg,3,2,2.1,3.58,3.73,2.1,1.72
2022-03-12,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Bayern Munich,1,1,4.94,5.05,1.6,1.28,3.75
2022-03-12,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,Stuttgart,1,1,2.14,3.51,3.7,2.03,1.87
2022-03-12,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,Hertha,2,0,1.61,4.48,5.51,1.53,2.5
2022-03-13,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,FC Koln,0,1,1.63,4.36,5.48,1.5,2.62
2022-03-13,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,Bielefeld,1,0,1.27,6.21,11.7,1.44,2.75
2022-03-13,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,Bochum,2,1,1.9,3.58,4.58,1.8,2.0
2022-03-13,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,RB Leipzig,1,6,8.47,5.51,1.38,1.57,2.37
2022-03-16,bundesliga,Bundesliga,Germany,2021/2022,Mainz,Dortmund,0,1,4.25,3.88,1.88,1.61,2.3
2022-03-18,bundesliga,Bundesliga,Germany,2021/2022,Bochum,M'gladbach,0,2,2.91,3.64,2.48,1.72,2.1
2022-03-19,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,Freiburg,0,0,4.71,4.23,1.74,1.8,2.0
2022-03-19,bundesliga,Bundesliga,Germany,2021/2022,Hertha,Hoffenheim,3,0,4.49,4.37,1.75,1.57,2.37
2022-03-19,bundesliga,Bundesliga,Germany,2021/2022,Mainz,Bielefeld,4,0,1.63,3.82,6.62,2.2,1.66
2022-03-19,bundesliga,Bundesliga,Germany,2021/2022,Stuttgart,Augsburg,3,2,2.07,3.54,3.88,1.96,1.94
2022-03-19,bundesliga,Bundesliga,Germany,2021/2022,Bayern Munich,Union Berlin,4,0,1.18,7.91,17.32,1.3,3.5
2022-03-20,bundesliga,Bundesliga,Germany,2021/2022,RB Leipzig,Ein Frankfurt,0,0,1.43,5.14,7.53,1.57,2.37
2022-03-20,bundesliga,Bundesliga,Germany,2021/2022,Wolfsburg,Leverkusen,0,2,3.06,3.55,2.41,1.72,2.1
2022-03-20,bundesliga,Bundesliga,Germany,2021/2022,FC Koln,Dortmund,1,1,3.56,3.97,2.04,1.57,2.37
2022-04-01,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,FC Koln,1,0,2.35,3.24,3.47,2.1,1.72
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Bielefeld,Stuttgart,1,1,3.29,3.39,2.36,2.03,1.87
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,Greuther Furth,0,0,1.45,4.94,7.5,1.61,2.3
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,Bayern Munich,1,4,5.76,4.86,1.55,1.44,2.75
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Bochum,1,2,1.52,4.6,6.65,1.57,2.37
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,Hertha,2,1,1.44,5.16,7.32,1.44,2.75
2022-04-02,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,RB Leipzig,1,4,2.49,3.81,2.79,1.53,2.5
2022-04-03,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,Wolfsburg,3,0,3.12,3.31,2.5,2.1,1.72
2022-04-03,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,Mainz,1,1,2.35,3.56,3.16,1.72,2.1
2022-04-06,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,Mainz,2,1,3.42,3.36,2.31,2.06,1.84
2022-04-08,bundesliga,Bundesliga,Germany,2021/2022,Stuttgart,Dortmund,0,2,4.07,4.04,1.88,1.61,2.3
2022-04-09,bundesliga,Bundesliga,Germany,2021/2022,Bayern Munich,Augsburg,1,0,1.13,10.04,22.66,1.22,4.33
2022-04-09,bundesliga,Bundesliga,Germany,2021/2022,FC Koln,Mainz,3,2,2.56,3.37,3.0,1.97,1.93
2022-04-09,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,M'gladbach,0,2,5.04,4.13,1.71,1.66,2.2
2022-04-09,bundesliga,Bundesliga,Germany,2021/2022,Wolfsburg,Bielefeld,4,0,1.68,3.98,5.59,1.97,1.93
2022-04-09,bundesliga,Bundesliga,Germany,2021/2022,Hertha,Union Berlin,1,4,3.0,3.27,2.62,2.2,1.66
2022-04-10,bundesliga,Bundesliga,Germany,2021/2022,Bochum,Leverkusen,0,0,4.17,4.18,1.83,1.61,2.3
2022-04-10,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,Freiburg,1,2,2.58,3.34,2.99,1.8,2.1
2022-04-10,bundesliga,Bundesliga,Germany,2021/2022,RB Leipzig,Hoffenheim,3,0,1.51,4.95,6.16,1.44,2.75
2022-04-16,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,Hertha,0,1,1.96,3.61,4.21,1.91,1.99
2022-04-16,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,Wolfsburg,6,1,1.55,4.54,6.29,1.57,2.37
2022-04-16,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,Bochum,3,0,1.71,4.05,5.16,1.93,1.97
2022-04-16,bundesliga,Bundesliga,Germany,2021/2022,Mainz,Stuttgart,0,0,2.03,3.61,3.96,1.95,1.95
2022-04-16,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,FC Koln,1,3,2.03,3.86,3.7,1.61,2.3
2022-04-17,bundesliga,Bundesliga,Germany,2021/2022,Bielefeld,Bayern Munich,0,3,15.91,7.72,1.19,1.33,3.4
2022-04-17,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Greuther Furth,0,0,1.29,6.18,10.67,1.4,3.0
2022-04-17,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,Ein Frankfurt,2,0,2.17,3.5,3.61,2.04,1.86
2022-04-17,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,RB Leipzig,0,1,3.1,3.73,2.32,1.66,2.2
2022-04-22,bundesliga,Bundesliga,Germany,2021/2022,Wolfsburg,Mainz,5,0,2.37,3.46,3.22,1.93,1.97
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,Hoffenheim,2,2,2.6,3.73,2.71,1.53,2.5
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,FC Koln,Bielefeld,3,1,1.55,4.44,6.52,1.72,2.1
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,M'gladbach,3,3,1.88,3.9,4.28,1.57,2.37
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,Leverkusen,1,4,8.94,5.39,1.37,1.53,2.5
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,RB Leipzig,Union Berlin,1,2,1.56,4.12,6.99,2.0,1.9
2022-04-23,bundesliga,Bundesliga,Germany,2021/2022,Bayern Munich,Dortmund,3,1,1.39,5.76,7.6,1.25,4.0
2022-04-24,bundesliga,Bundesliga,Germany,2021/2022,Bochum,Augsburg,0,2,2.31,3.31,3.48,2.01,1.89
2022-04-24,bundesliga,Bundesliga,Germany,2021/2022,Hertha,Stuttgart,2,0,3.18,3.34,2.45,1.98,1.92
2022-04-29,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,Greuther Furth,1,1,1.27,5.76,15.2,1.8,2.0
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,FC Koln,1,4,2.91,3.4,2.6,1.84,2.06
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Bielefeld,Hertha,1,1,2.74,3.29,2.84,2.1,1.72
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,Bochum,3,4,1.37,5.52,8.58,1.44,2.75
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Mainz,Bayern Munich,3,1,5.87,4.83,1.54,1.44,2.75
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Stuttgart,Wolfsburg,1,1,2.07,3.72,3.69,1.72,2.1
2022-04-30,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Freiburg,3,4,2.54,3.55,2.88,1.66,2.2
2022-05-02,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,Ein Frankfurt,2,0,1.44,5.31,6.96,1.44,2.75
2022-05-02,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,RB Leipzig,3,1,4.27,4.29,1.79,1.57,2.37
2022-05-06,bundesliga,Bundesliga,Germany,2021/2022,Bochum,Bielefeld,2,1,2.23,3.63,3.36,1.8,2.0
2022-05-07,bundesliga,Bundesliga,Germany,2021/2022,FC Koln,Wolfsburg,0,1,1.63,4.59,5.16,1.53,2.5
2022-05-07,bundesliga,Bundesliga,Germany,2021/2022,Freiburg,Union Berlin,1,4,1.97,3.66,4.12,1.8,2.0
2022-05-07,bundesliga,Bundesliga,Germany,2021/2022,Greuther Furth,Dortmund,1,3,9.35,5.76,1.33,1.36,3.2
2022-05-07,bundesliga,Bundesliga,Germany,2021/2022,Hoffenheim,Leverkusen,2,4,3.31,4.18,2.08,1.44,2.75
2022-05-07,bundesliga,Bundesliga,Germany,2021/2022,Hertha,Mainz,1,2,2.54,3.47,2.94,1.87,2.03
2022-05-08,bundesliga,Bundesliga,Germany,2021/2022,Ein Frankfurt,M'gladbach,1,1,2.41,4.0,2.81,1.4,3.0
2022-05-08,bundesliga,Bundesliga,Germany,2021/2022,Bayern Munich,Stuttgart,2,2,1.26,6.82,11.2,1.3,3.5
2022-05-08,bundesliga,Bundesliga,Germany,2021/2022,RB Leipzig,Augsburg,4,0,1.27,6.35,11.78,1.5,2.62
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Augsburg,Greuther Furth,2,1,1.59,4.84,5.13,1.4,3.0
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Bielefeld,RB Leipzig,1,1,10.35,6.67,1.26,1.4,3.0
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Dortmund,Hertha,2,1,1.54,4.98,5.52,1.3,3.5
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Leverkusen,Freiburg,2,1,2.4,4.08,2.73,1.4,3.0
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Mainz,Ein Frankfurt,2,2,1.72,4.34,4.55,1.4,3.0
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,M'gladbach,Hoffenheim,5,1,2.06,4.41,3.17,1.22,4.33
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Stuttgart,FC Koln,2,1,2.27,4.16,2.89,1.4,3.0
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Union Berlin,Bochum,3,2,1.41,5.26,7.59,1.53,2.5
2022-05-14,bundesliga,Bundesliga,Germany,2021/2022,Wolfsburg,Bayern Munich,2,2,5.14,5.15,1.56,1.22,4.33
2022-08-05,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,Bayern Munich,1,6,5.84,5.13,1.52,1.4,3.0
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,Freiburg,0,4,3.53,3.59,2.17,1.92,1.98
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,Bochum,Mainz,1,2,3.34,3.43,2.32,1.96,1.94
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,Hoffenheim,3,1,2.15,4.22,3.12,1.36,3.2
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,Union Berlin,Hertha,3,1,1.79,3.78,4.97,2.06,1.84
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,Werder Bremen,2,2,1.93,3.7,4.29,1.8,2.0
2022-08-06,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Leverkusen,1,0,2.08,4.22,3.28,1.4,3.0
2022-08-07,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,RB Leipzig,1,1,4.44,4.12,1.8,1.72,2.1
2022-08-07,bundesliga,Bundesliga,Germany,2022/2023,FC Koln,Schalke 04,3,1,1.75,4.28,4.58,1.57,2.37
2022-08-12,bundesliga,Bundesliga,Germany,2022/2023,Freiburg,Dortmund,1,3,3.15,3.83,2.26,1.57,2.37
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Ein Frankfurt,1,1,3.12,3.57,2.37,1.8,2.0
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Bochum,3,2,1.61,4.5,5.48,1.5,2.62
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Augsburg,1,2,1.34,5.68,9.74,1.44,2.75
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,FC Koln,2,2,1.44,4.91,7.76,1.57,2.37
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,Stuttgart,2,2,2.36,3.62,3.1,1.66,2.2
2022-08-13,bundesliga,Bundesliga,Germany,2022/2023,Schalke 04,M'gladbach,2,2,3.21,3.81,2.23,1.57,2.37
2022-08-14,bundesliga,Bundesliga,Germany,2022/2023,Mainz,Union Berlin,0,0,2.3,3.23,3.6,2.06,1.84
2022-08-14,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,Wolfsburg,2,0,1.17,9.29,14.98,1.22,4.33
2022-08-19,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,Hertha,1,0,1.54,4.87,5.83,1.5,2.62
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,Mainz,1,2,3.66,3.58,2.13,1.87,2.03
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Werder Bremen,2,3,1.41,5.41,7.64,1.4,3.0
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Hoffenheim,0,3,1.72,4.42,4.6,1.44,2.75
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Freiburg,0,1,2.67,3.66,2.67,1.72,2.1
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,Schalke 04,0,0,1.88,3.78,4.38,1.66,2.2
2022-08-20,bundesliga,Bundesliga,Germany,2022/2023,Union Berlin,RB Leipzig,2,1,3.7,3.63,2.1,1.91,1.99
2022-08-21,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,FC Koln,1,1,2.06,3.84,3.61,1.66,2.2
2022-08-21,bundesliga,Bundesliga,Germany,2022/2023,Bochum,Bayern Munich,0,7,13.39,8.03,1.2,1.25,4.0
2022-08-26,bundesliga,Bundesliga,Germany,2022/2023,Freiburg,Bochum,1,0,1.53,4.81,6.12,1.61,2.3
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Dortmund,0,1,4.55,4.62,1.7,1.5,2.62
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Augsburg,1,0,1.49,4.99,6.52,1.5,2.62
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,Mainz,Leverkusen,0,3,2.75,3.82,2.52,1.61,2.3
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,Wolfsburg,2,0,1.5,4.73,6.89,1.57,2.37
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,Schalke 04,Union Berlin,1,6,3.16,3.48,2.39,1.96,1.94
2022-08-27,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,M'gladbach,1,1,1.2,8.4,13.14,1.2,4.5
2022-08-28,bundesliga,Bundesliga,Germany,2022/2023,FC Koln,Stuttgart,0,0,2.16,3.67,3.48,1.66,2.2
2022-08-28,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,Ein Frankfurt,3,4,2.58,3.55,2.83,1.61,2.3
2022-09-02,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Hoffenheim,1,0,1.69,4.66,4.59,1.4,3.0
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Bochum,Werder Bremen,0,2,2.99,3.71,2.39,1.66,2.2
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Freiburg,2,3,1.92,4.01,3.97,1.57,2.37
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Schalke 04,1,1,1.79,4.18,4.4,1.72,2.1
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Union Berlin,Bayern Munich,1,1,7.55,5.74,1.39,1.4,3.0
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,FC Koln,2,4,2.16,3.58,3.57,1.8,2.0
2022-09-03,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,RB Leipzig,4,0,3.68,3.78,2.06,1.61,2.3
2022-09-04,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,Hertha,0,2,2.59,3.4,2.94,1.89,2.01
2022-09-04,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,Mainz,0,1,2.29,3.73,3.16,1.66,2.2
2022-09-09,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,Augsburg,0,1,1.56,4.71,5.9,1.57,2.37
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,Stuttgart,2,2,1.17,8.98,16.13,1.22,4.33
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,Wolfsburg,0,1,2.09,3.57,3.8,1.66,2.2
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Leverkusen,2,2,3.76,4.11,1.94,1.53,2.5
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Mainz,4,1,2.36,3.58,3.14,1.66,2.2
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,Dortmund,3,0,2.39,3.94,2.86,1.57,2.37
2022-09-10,bundesliga,Bundesliga,Germany,2022/2023,Schalke 04,Bochum,3,1,2.07,3.69,3.73,1.72,2.1
2022-09-11,bundesliga,Bundesliga,Germany,2022/2023,FC Koln,Union Berlin,0,1,2.54,3.53,2.89,1.94,1.96
2022-09-11,bundesliga,Bundesliga,Germany,2022/2023,Freiburg,M'gladbach,0,0,2.07,3.8,3.62,1.57,2.37
2022-09-16,bundesliga,Bundesliga,Germany,2022/2023,Mainz,Hertha,1,1,1.79,4.0,4.64,1.72,2.1
2022-09-17,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,Bayern Munich,1,0,14.69,9.0,1.18,1.28,3.75
2022-09-17,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Schalke 04,1,0,1.41,5.61,7.33,1.44,2.75
2022-09-17,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Werder Bremen,1,1,1.67,4.6,4.83,1.5,2.62
2022-09-17,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Ein Frankfurt,1,3,2.37,3.64,3.08,1.66,2.2
2022-09-17,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,RB Leipzig,3,0,3.16,3.67,2.31,1.57,2.37
2022-09-18,bundesliga,Bundesliga,Germany,2022/2023,Union Berlin,Wolfsburg,2,0,2.07,3.43,4.02,2.03,1.87
2022-09-18,bundesliga,Bundesliga,Germany,2022/2023,Bochum,FC Koln,1,1,3.09,3.75,2.31,1.72,2.1
2022-09-18,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Freiburg,0,0,2.24,3.71,3.27,1.57,2.37
2022-09-30,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,Leverkusen,4,0,1.41,6.02,6.71,1.3,3.5
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,Union Berlin,2,0,2.31,3.52,3.27,1.99,1.91
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,FC Koln,Dortmund,3,2,3.36,3.93,2.12,1.57,2.37
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,Freiburg,Mainz,2,1,2.13,3.66,3.57,1.92,1.98
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,Bochum,4,0,1.25,7.21,11.05,1.44,2.75
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,Stuttgart,3,2,2.41,3.53,3.08,1.99,1.91
2022-10-01,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,M'gladbach,5,1,2.62,3.84,2.63,1.57,2.37
2022-10-02,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Hoffenheim,1,1,2.88,3.81,2.42,1.57,2.37
2022-10-02,bundesliga,Bundesliga,Germany,2022/2023,Schalke 04,Augsburg,2,3,1.99,3.75,3.95,1.8,2.0
2022-10-07,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Werder Bremen,1,2,2.05,4.02,3.48,1.57,2.37
2022-10-08,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,Wolfsburg,1,1,3.04,3.43,2.49,1.97,1.93
2022-10-08,bundesliga,Bundesliga,Germany,2022/2023,Bochum,Ein Frankfurt,3,0,4.01,4.01,1.91,1.66,2.2
2022-10-08,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Schalke 04,4,0,1.47,5.02,6.83,1.5,2.62
2022-10-08,bundesliga,Bundesliga,Germany,2022/2023,Mainz,RB Leipzig,1,1,3.07,3.66,2.36,1.72,2.1
2022-10-08,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Bayern Munich,2,2,4.53,4.88,1.67,1.36,3.2
2022-10-09,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,FC Koln,5,2,2.02,4.05,3.57,1.61,2.3
2022-10-09,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Freiburg,2,2,3.18,3.41,2.41,1.91,1.99
2022-10-09,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Union Berlin,0,1,2.65,3.25,2.97,2.1,1.72
2022-10-14,bundesliga,Bundesliga,Germany,2022/2023,Schalke 04,Hoffenheim,0,3,3.72,3.87,2.02,1.66,2.2
2022-10-15,bundesliga,Bundesliga,Germany,2022/2023,Ein Frankfurt,Leverkusen,5,1,2.84,3.62,2.54,1.61,2.3
2022-10-15,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Bochum,4,1,1.68,4.03,5.5,1.8,2.0
2022-10-15,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,Mainz,0,2,2.38,3.68,3.02,1.72,2.1
2022-10-15,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,M'gladbach,2,2,2.69,3.66,2.65,1.66,2.2
2022-10-15,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,Hertha,3,2,1.43,5.03,7.84,1.53,2.5
2022-10-16,bundesliga,Bundesliga,Germany,2022/2023,FC Koln,Augsburg,3,2,1.71,4.27,4.84,1.61,2.3
2022-10-16,bundesliga,Bundesliga,Germany,2022/2023,Union Berlin,Dortmund,2,0,3.06,3.51,2.44,1.97,1.93
2022-10-16,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,Freiburg,5,0,1.29,6.13,10.79,1.36,3.2
2022-10-21,bundesliga,Bundesliga,Germany,2022/2023,Mainz,FC Koln,5,0,2.19,3.59,3.47,1.72,2.1
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,Augsburg,RB Leipzig,3,3,5.75,4.4,1.6,1.57,2.37
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,Dortmund,Stuttgart,5,0,1.57,4.44,6.06,1.57,2.37
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,Freiburg,Werder Bremen,2,0,1.94,3.86,4.0,1.66,2.2
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,Hoffenheim,Bayern Munich,0,2,5.89,4.97,1.53,1.33,3.4
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,Leverkusen,Wolfsburg,2,2,1.74,4.31,4.6,1.57,2.37
2022-10-22,bundesliga,Bundesliga,Germany,2022/2023,M'gladbach,Ein Frankfurt,1,3,2.42,3.77,2.9,1.61,2.3
2022-10-23,bundesliga,Bundesliga,Germany,2022/2023,Bochum,Union Berlin,2,1,4.48,3.48,1.95,2.1,1.72
2022-10-23,bundesliga,Bundesliga,Germany,2022/2023,Hertha,Schalke 04,2,1,1.78,3.99,4.71,1.72,2.1
2022-10-28,bundesliga,Bundesliga,Germany,2022/2023,Werder Bremen,Hertha,1,0,2.06,3.99,3.49,1.57,2.37
2022-10-29,bundesliga,Bundesliga,Germany,2022/2023,Bayern Munich,Mainz,6,2,1.27,6.7,10.23,1.33,3.4
2022-10-29,bundesliga,Bundesliga,Germany,2022/2023,RB Leipzig,Leverkusen,2,0,1.83,4.12,4.27,1.53,2.5
2022-10-29,bundesliga,Bundesliga,Germany,2022/2023,Stuttgart,Augsburg,2,1,1.81,3.98,4.51,1.72,2.1
2022-10-29,bundesliga,Bundesliga,Germany,2022/2023,Wolfsburg,Bochum,4,0,1.72,4.24,4.85,1.72,2.1
