equipo,elo,fecha,liga
Brest,1596.95,2026-03-08,ligue1
Le Havre,1467.47,2026-03-08,ligue1
Lille,1592.4,2026-03-08,ligue1
Lorient,1549.24,2026-03-08,ligue1
Nice,1450.46,2026-03-08,ligue1
Rennes,1637.1,2026-03-08,ligue1
Lyon,1618.51,2026-03-08,ligue1
Paris FC,1503.98,2026-03-08,ligue1
Marseille,1665.17,2026-03-13,ligue1
Auxerre,1429.03,2026-03-13,ligue1
Monaco,1650.33,2026-03-14,ligue1
Brest,1580.99,2026-03-14,ligue1
Angers,1453.44,2026-03-14,ligue1
Nice,1481.63,2026-03-14,ligue1
Lorient,1577.37,2026-03-14,ligue1
Lens,1667.41,2026-03-14,ligue1
Strasbourg,1572.21,2026-03-15,ligue1
Paris FC,1514.08,2026-03-15,ligue1
Le Havre,1472.24,2026-03-15,ligue1
Lyon,1613.74,2026-03-15,ligue1
Metz,1301.44,2026-03-15,ligue1
Toulouse,1495.29,2026-03-15,ligue1
Rennes,1605.28,2026-03-15,ligue1
Lille,1624.22,2026-03-15,ligue1
Lens,1674.78,2026-03-20,ligue1
Angers,1446.07,2026-03-20,ligue1
Toulouse,1519.16,2026-03-21,ligue1
Lorient,1553.5,2026-03-21,ligue1
Auxerre,1457.61,2026-03-21,ligue1
Brest,1552.42,2026-03-21,ligue1
Nice,1470.65,2026-03-21,ligue1
Paris Saint-Germain,1781.1,2026-03-21,ligue1
Rennes,1586.23,2026-03-22,ligue1
Metz,1320.49,2026-03-22,ligue1
Nantes,1342.34,2026-03-22,ligue1
Strasbourg,1587.17,2026-03-22,ligue1
Marseille,1633.48,2026-03-22,ligue1
Lille,1655.91,2026-03-22,ligue1
Lyon,1587.05,2026-03-22,ligue1
Monaco,1677.02,2026-03-22,ligue1
Paris FC,1529.82,2026-03-22,ligue1
Le Havre,1456.5,2026-03-22,ligue1
Paris Saint-Germain,1786.95,2026-04-03,ligue1
Toulouse,1513.31,2026-04-03,ligue1
Strasbourg,1598.81,2026-04-04,ligue1
Nice,1459.01,2026-04-04,ligue1
Brest,1525.4,2026-04-04,ligue1
Rennes,1613.25,2026-04-04,ligue1
Lille,1675.61,2026-04-04,ligue1
Lens,1655.08,2026-04-04,ligue1
Angers,1450.21,2026-04-05,ligue1
Lyon,1582.9,2026-04-05,ligue1
Le Havre,1451.17,2026-04-05,ligue1
Auxerre,1462.94,2026-04-05,ligue1
Lorient,1546.58,2026-04-05,ligue1
Paris FC,1536.73,2026-04-05,ligue1
Metz,1316.53,2026-04-05,ligue1
Nantes,1346.3,2026-04-05,ligue1
Monaco,1692.74,2026-04-05,ligue1
Marseille,1617.76,2026-04-05,ligue1
Marseille,1622.56,2026-04-10,ligue1
Metz,1311.73,2026-04-10,ligue1
Paris FC,1565.8,2026-04-10,ligue1
Monaco,1663.68,2026-04-10,ligue1
Auxerre,1450.68,2026-04-11,ligue1
Nantes,1358.55,2026-04-11,ligue1
Rennes,1622.72,2026-04-11,ligue1
Angers,1440.74,2026-04-11,ligue1
Nice,1453.08,2026-04-12,ligue1
Le Havre,1457.1,2026-04-12,ligue1
Toulouse,1494.94,2026-04-12,ligue1
Lille,1693.98,2026-04-12,ligue1
Lyon,1599.11,2026-04-12,ligue1
Lorient,1530.37,2026-04-12,ligue1
Lens,1664.7,2026-04-17,ligue1
Toulouse,1485.32,2026-04-17,ligue1
Lorient,1555.2,2026-04-18,ligue1
Marseille,1597.72,2026-04-18,ligue1
Angers,1436.39,2026-04-18,ligue1
Le Havre,1461.44,2026-04-18,ligue1
Lille,1676.53,2026-04-18,ligue1
Nice,1470.54,2026-04-18,ligue1
Nantes,1364.43,2026-04-19,ligue1
Brest,1519.53,2026-04-19,ligue1
Strasbourg,1570.97,2026-04-19,ligue1
Rennes,1650.56,2026-04-19,ligue1
Monaco,1647.18,2026-04-19,ligue1
Auxerre,1467.18,2026-04-19,ligue1
Metz,1298.84,2026-04-19,ligue1
Paris FC,1578.69,2026-04-19,ligue1
Paris Saint-Germain,1747.41,2026-04-19,ligue1
Lyon,1638.65,2026-04-19,ligue1
