equipo,elo,fecha,liga
Ein Frankfurt,1604.48,2024-12-15,bundesliga
Bayern Munich,1717.76,2024-12-20,bundesliga
RB Leipzig,1629.3,2024-12-20,bundesliga
Werder Bremen,1561.91,2024-12-21,bundesliga
Union Berlin,1432.83,2024-12-21,bundesliga
Stuttgart,1605.03,2024-12-21,bundesliga
St Pauli,1468.33,2024-12-21,bundesliga
Leverkusen,1763.45,2024-12-21,bundesliga
Freiburg,1536.67,2024-12-21,bundesliga
Hoffenheim,1460.53,2024-12-21,bundesliga
M'gladbach,1525.57,2024-12-21,bundesliga
Ein Frankfurt,1578.19,2024-12-21,bundesliga
Mainz,1583.73,2024-12-21,bundesliga
Holstein Kiel,1394.78,2024-12-21,bundesliga
Augsburg,1439.79,2024-12-21,bundesliga
Bochum,1371.28,2024-12-22,bundesliga
Heidenheim,1395.44,2024-12-22,bundesliga
Wolfsburg,1498.15,2024-12-22,bundesliga
Dortmund,1621.38,2024-12-22,bundesliga
Dortmund,1605.2,2025-01-10,bundesliga
Leverkusen,1779.64,2025-01-10,bundesliga
Freiburg,1545.24,2025-01-11,bundesliga
Holstein Kiel,1386.21,2025-01-11,bundesliga
Heidenheim,1412.71,2025-01-11,bundesliga
Union Berlin,1415.57,2025-01-11,bundesliga
Hoffenheim,1438.47,2025-01-11,bundesliga
Wolfsburg,1520.21,2025-01-11,bundesliga
Mainz,1589.89,2025-01-11,bundesliga
Bochum,1365.12,2025-01-11,bundesliga
St Pauli,1450.35,2025-01-11,bundesliga
Ein Frankfurt,1596.17,2025-01-11,bundesliga
M'gladbach,1512.04,2025-01-11,bundesliga
Bayern Munich,1731.29,2025-01-11,bundesliga
Augsburg,1424.85,2025-01-12,bundesliga
Stuttgart,1619.98,2025-01-12,bundesliga
RB Leipzig,1641.09,2025-01-12,bundesliga
Werder Bremen,1550.11,2025-01-12,bundesliga
Holstein Kiel,1413.39,2025-01-14,bundesliga
Dortmund,1578.02,2025-01-14,bundesliga
Ein Frankfurt,1608.78,2025-01-14,bundesliga
Freiburg,1532.64,2025-01-14,bundesliga
Leverkusen,1786.52,2025-01-14,bundesliga
Mainz,1583.01,2025-01-14,bundesliga
Wolfsburg,1535.01,2025-01-14,bundesliga
M'gladbach,1497.24,2025-01-14,bundesliga
Bochum,1385.12,2025-01-15,bundesliga
St Pauli,1430.34,2025-01-15,bundesliga
Bayern Munich,1735.42,2025-01-15,bundesliga
Hoffenheim,1434.35,2025-01-15,bundesliga
Stuttgart,1636.37,2025-01-15,bundesliga
RB Leipzig,1624.7,2025-01-15,bundesliga
Union Berlin,1391.9,2025-01-15,bundesliga
Augsburg,1448.51,2025-01-15,bundesliga
Werder Bremen,1539.18,2025-01-15,bundesliga
Heidenheim,1423.65,2025-01-15,bundesliga
Ein Frankfurt,1622.42,2025-01-17,bundesliga
Dortmund,1564.38,2025-01-17,bundesliga
Stuttgart,1646.55,2025-01-18,bundesliga
Freiburg,1522.47,2025-01-18,bundesliga
Leverkusen,1790.72,2025-01-18,bundesliga
M'gladbach,1493.03,2025-01-18,bundesliga
Holstein Kiel,1390.33,2025-01-18,bundesliga
Hoffenheim,1457.4,2025-01-18,bundesliga
Bayern Munich,1741.97,2025-01-18,bundesliga
Wolfsburg,1528.46,2025-01-18,bundesliga
Bochum,1393.6,2025-01-18,bundesliga
RB Leipzig,1616.22,2025-01-18,bundesliga
Heidenheim,1399.81,2025-01-18,bundesliga
St Pauli,1454.18,2025-01-18,bundesliga
Union Berlin,1417.75,2025-01-19,bundesliga
Mainz,1557.16,2025-01-19,bundesliga
Werder Bremen,1510.45,2025-01-19,bundesliga
Augsburg,1477.24,2025-01-19,bundesliga
Wolfsburg,1517.45,2025-01-24,bundesliga
Holstein Kiel,1401.35,2025-01-24,bundesliga
M'gladbach,1503.43,2025-01-25,bundesliga
Bochum,1383.2,2025-01-25,bundesliga
Mainz,1577.49,2025-01-25,bundesliga
Stuttgart,1626.21,2025-01-25,bundesliga
RB Leipzig,1621.48,2025-01-25,bundesliga
Leverkusen,1785.47,2025-01-25,bundesliga
Dortmund,1557.1,2025-01-25,bundesliga
Werder Bremen,1517.72,2025-01-25,bundesliga
Augsburg,1488.64,2025-01-25,bundesliga
Heidenheim,1388.41,2025-01-25,bundesliga
Freiburg,1510.21,2025-01-25,bundesliga
Bayern Munich,1754.22,2025-01-25,bundesliga
Hoffenheim,1462.15,2025-01-26,bundesliga
Ein Frankfurt,1617.67,2025-01-26,bundesliga
St Pauli,1467.59,2025-01-26,bundesliga
Union Berlin,1404.35,2025-01-26,bundesliga
Werder Bremen,1536.42,2025-01-31,bundesliga
Mainz,1558.79,2025-01-31,bundesliga
Stuttgart,1595.91,2025-02-01,bundesliga
M'gladbach,1533.73,2025-02-01,bundesliga
Bayern Munich,1757.26,2025-02-01,bundesliga
Holstein Kiel,1398.31,2025-02-01,bundesliga
Bochum,1366.01,2025-02-01,bundesliga
Freiburg,1527.41,2025-02-01,bundesliga
Heidenheim,1373.51,2025-02-01,bundesliga
Dortmund,1572.0,2025-02-01,bundesliga
St Pauli,1464.25,2025-02-01,bundesliga
Augsburg,1491.97,2025-02-01,bundesliga
Union Berlin,1411.8,2025-02-01,bundesliga
RB Leipzig,1614.02,2025-02-01,bundesliga
Leverkusen,1789.02,2025-02-02,bundesliga
Hoffenheim,1458.6,2025-02-02,bundesliga
Ein Frankfurt,1608.19,2025-02-02,bundesliga
Wolfsburg,1526.92,2025-02-02,bundesliga
Bayern Munich,1763.25,2025-02-07,bundesliga
Werder Bremen,1530.43,2025-02-07,bundesliga
Dortmund,1548.88,2025-02-08,bundesliga
Stuttgart,1619.03,2025-02-08,bundesliga
Freiburg,1535.64,2025-02-08,bundesliga
Heidenheim,1365.28,2025-02-08,bundesliga
Hoffenheim,1431.71,2025-02-08,bundesliga
Union Berlin,1438.7,2025-02-08,bundesliga
Mainz,1550.84,2025-02-08,bundesliga
Augsburg,1499.93,2025-02-08,bundesliga
Wolfsburg,1536.5,2025-02-08,bundesliga
Leverkusen,1779.44,2025-02-08,bundesliga
M'gladbach,1533.41,2025-02-08,bundesliga
Ein Frankfurt,1608.51,2025-02-08,bundesliga
RB Leipzig,1622.41,2025-02-09,bundesliga
St Pauli,1455.86,2025-02-09,bundesliga
Holstein Kiel,1392.08,2025-02-09,bundesliga
Bochum,1372.24,2025-02-09,bundesliga
Augsburg,1502.36,2025-02-14,bundesliga
RB Leipzig,1619.98,2025-02-14,bundesliga
Bochum,1397.66,2025-02-15,bundesliga
Dortmund,1523.46,2025-02-15,bundesliga
St Pauli,1435.85,2025-02-15,bundesliga
Freiburg,1555.65,2025-02-15,bundesliga
Stuttgart,1590.31,2025-02-15,bundesliga
Wolfsburg,1565.23,2025-02-15,bundesliga
Union Berlin,1419.55,2025-02-15,bundesliga
M'gladbach,1552.56,2025-02-15,bundesliga
Leverkusen,1774.04,2025-02-15,bundesliga
Bayern Munich,1768.65,2025-02-15,bundesliga
Werder Bremen,1500.96,2025-02-16,bundesliga
Hoffenheim,1461.18,2025-02-16,bundesliga
Ein Frankfurt,1614.66,2025-02-16,bundesliga
Holstein Kiel,1385.93,2025-02-16,bundesliga
Heidenheim,1351.18,2025-02-16,bundesliga
Mainz,1564.95,2025-02-16,bundesliga
Freiburg,1568.29,2025-02-21,bundesliga
Werder Bremen,1488.31,2025-02-21,bundesliga
Dortmund,1533.8,2025-02-22,bundesliga
Union Berlin,1409.22,2025-02-22,bundesliga
Wolfsburg,1552.94,2025-02-22,bundesliga
Bochum,1409.94,2025-02-22,bundesliga
M'gladbach,1525.31,2025-02-22,bundesliga
Augsburg,1529.6,2025-02-22,bundesliga
Mainz,1574.21,2025-02-22,bundesliga
St Pauli,1426.59,2025-02-22,bundesliga
Holstein Kiel,1380.11,2025-02-22,bundesliga
Leverkusen,1779.86,2025-02-22,bundesliga
RB Leipzig,1604.66,2025-02-23,bundesliga
Heidenheim,1366.49,2025-02-23,bundesliga
Bayern Munich,1776.93,2025-02-23,bundesliga
Ein Frankfurt,1606.37,2025-02-23,bundesliga
Hoffenheim,1464.0,2025-02-23,bundesliga
Stuttgart,1587.49,2025-02-23,bundesliga
Stuttgart,1573.51,2025-02-28,bundesliga
Bayern Munich,1790.91,2025-02-28,bundesliga
Ein Frankfurt,1591.54,2025-03-01,bundesliga
Leverkusen,1794.7,2025-03-01,bundesliga
St Pauli,1408.04,2025-03-01,bundesliga
Dortmund,1552.35,2025-03-01,bundesliga
Werder Bremen,1467.3,2025-03-01,bundesliga
Wolfsburg,1573.96,2025-03-01,bundesliga
Heidenheim,1350.86,2025-03-01,bundesliga
M'gladbach,1540.95,2025-03-01,bundesliga
Bochum,1388.31,2025-03-01,bundesliga
Hoffenheim,1485.63,2025-03-01,bundesliga
RB Leipzig,1578.34,2025-03-01,bundesliga
Mainz,1600.53,2025-03-01,bundesliga
Union Berlin,1382.96,2025-03-02,bundesliga
Holstein Kiel,1406.37,2025-03-02,bundesliga
Augsburg,1527.22,2025-03-02,bundesliga
Freiburg,1570.67,2025-03-02,bundesliga
M'gladbach,1519.58,2025-03-07,bundesliga
Mainz,1621.89,2025-03-07,bundesliga
Freiburg,1566.53,2025-03-08,bundesliga
RB Leipzig,1582.49,2025-03-08,bundesliga
Bayern Munich,1752.89,2025-03-08,bundesliga
Bochum,1426.33,2025-03-08,bundesliga
Dortmund,1526.23,2025-03-08,bundesliga
Augsburg,1553.34,2025-03-08,bundesliga
Holstein Kiel,1411.33,2025-03-08,bundesliga
Stuttgart,1568.55,2025-03-08,bundesliga
Leverkusen,1757.84,2025-03-08,bundesliga
Werder Bremen,1504.15,2025-03-08,bundesliga
Wolfsburg,1561.66,2025-03-08,bundesliga
St Pauli,1420.34,2025-03-08,bundesliga
Hoffenheim,1474.52,2025-03-09,bundesliga
Heidenheim,1361.96,2025-03-09,bundesliga
Ein Frankfurt,1557.58,2025-03-09,bundesliga
Union Berlin,1416.91,2025-03-09,bundesliga
St Pauli,1439.09,2025-03-14,bundesliga
Hoffenheim,1455.77,2025-03-14,bundesliga
Augsburg,1569.48,2025-03-15,bundesliga
Wolfsburg,1545.52,2025-03-15,bundesliga
Mainz,1614.38,2025-03-15,bundesliga
Freiburg,1574.05,2025-03-15,bundesliga
Union Berlin,1429.62,2025-03-15,bundesliga
Bayern Munich,1740.19,2025-03-15,bundesliga
Werder Bremen,1480.17,2025-03-15,bundesliga
M'gladbach,1543.56,2025-03-15,bundesliga
RB Leipzig,1595.18,2025-03-15,bundesliga
Dortmund,1513.53,2025-03-15,bundesliga
Bochum,1409.03,2025-03-16,bundesliga
Ein Frankfurt,1574.88,2025-03-16,bundesliga
Heidenheim,1380.45,2025-03-16,bundesliga
Holstein Kiel,1392.85,2025-03-16,bundesliga
Stuttgart,1554.46,2025-03-16,bundesliga
Leverkusen,1771.94,2025-03-16,bundesliga
Leverkusen,1774.89,2025-03-28,bundesliga
Bochum,1406.08,2025-03-28,bundesliga
Ein Frankfurt,1589.53,2025-03-29,bundesliga
Stuttgart,1539.8,2025-03-29,bundesliga
Wolfsburg,1512.74,2025-03-29,bundesliga
Heidenheim,1413.23,2025-03-29,bundesliga
M'gladbach,1562.29,2025-03-29,bundesliga
RB Leipzig,1576.46,2025-03-29,bundesliga
Bayern Munich,1744.28,2025-03-29,bundesliga
St Pauli,1435.0,2025-03-29,bundesliga
Hoffenheim,1457.74,2025-03-29,bundesliga
Augsburg,1567.51,2025-03-29,bundesliga
Holstein Kiel,1372.89,2025-03-29,bundesliga
Werder Bremen,1500.13,2025-03-29,bundesliga
Freiburg,1542.04,2025-03-30,bundesliga
Union Berlin,1461.62,2025-03-30,bundesliga
Dortmund,1535.15,2025-03-30,bundesliga
Mainz,1592.76,2025-03-30,bundesliga
Augsburg,1552.61,2025-04-04,bundesliga
Bayern Munich,1759.17,2025-04-04,bundesliga
Werder Bremen,1521.14,2025-04-05,bundesliga
Ein Frankfurt,1568.53,2025-04-05,bundesliga
Mainz,1578.48,2025-04-05,bundesliga
Holstein Kiel,1387.16,2025-04-05,bundesliga
RB Leipzig,1586.34,2025-04-05,bundesliga
Hoffenheim,1447.86,2025-04-05,bundesliga
Freiburg,1516.58,2025-04-05,bundesliga
Dortmund,1560.62,2025-04-05,bundesliga
Heidenheim,1406.48,2025-04-05,bundesliga
Leverkusen,1781.64,2025-04-05,bundesliga
Bochum,1388.76,2025-04-05,bundesliga
Stuttgart,1557.12,2025-04-05,bundesliga
St Pauli,1437.76,2025-04-06,bundesliga
M'gladbach,1559.52,2025-04-06,bundesliga
Union Berlin,1480.39,2025-04-06,bundesliga
Wolfsburg,1493.97,2025-04-06,bundesliga
Wolfsburg,1474.19,2025-04-11,bundesliga
RB Leipzig,1606.12,2025-04-11,bundesliga
M'gladbach,1532.03,2025-04-12,bundesliga
Freiburg,1544.07,2025-04-12,bundesliga
Leverkusen,1765.24,2025-04-12,bundesliga
Union Berlin,1496.79,2025-04-12,bundesliga
Bayern Munich,1745.52,2025-04-12,bundesliga
Dortmund,1574.26,2025-04-12,bundesliga
Hoffenheim,1471.35,2025-04-12,bundesliga
Mainz,1555.0,2025-04-12,bundesliga
Bochum,1373.1,2025-04-12,bundesliga
Augsburg,1568.28,2025-04-12,bundesliga
Holstein Kiel,1364.91,2025-04-12,bundesliga
St Pauli,1460.02,2025-04-12,bundesliga
Stuttgart,1529.98,2025-04-13,bundesliga
Werder Bremen,1548.27,2025-04-13,bundesliga
Ein Frankfurt,1576.69,2025-04-13,bundesliga
Heidenheim,1398.31,2025-04-13,bundesliga
Freiburg,1556.15,2025-04-19,bundesliga
Hoffenheim,1459.27,2025-04-19,bundesliga
Heidenheim,1391.03,2025-04-19,bundesliga
Bayern Munich,1752.8,2025-04-19,bundesliga
Mainz,1546.1,2025-04-19,bundesliga
Wolfsburg,1483.09,2025-04-19,bundesliga
RB Leipzig,1591.13,2025-04-19,bundesliga
Holstein Kiel,1379.9,2025-04-19,bundesliga
Werder Bremen,1555.98,2025-04-19,bundesliga
Bochum,1365.4,2025-04-19,bundesliga
Union Berlin,1494.04,2025-04-19,bundesliga
Stuttgart,1532.74,2025-04-19,bundesliga
Dortmund,1587.9,2025-04-20,bundesliga
M'gladbach,1518.39,2025-04-20,bundesliga
Augsburg,1564.09,2025-04-20,bundesliga
Ein Frankfurt,1580.88,2025-04-20,bundesliga
St Pauli,1471.76,2025-04-20,bundesliga
Leverkusen,1753.49,2025-04-20,bundesliga
Stuttgart,1500.46,2025-04-25,bundesliga
Heidenheim,1423.31,2025-04-25,bundesliga
Bayern Munich,1759.45,2025-04-26,bundesliga
Mainz,1539.44,2025-04-26,bundesliga
Hoffenheim,1441.49,2025-04-26,bundesliga
Dortmund,1605.68,2025-04-26,bundesliga
Holstein Kiel,1403.99,2025-04-26,bundesliga
M'gladbach,1494.3,2025-04-26,bundesliga
Leverkusen,1760.71,2025-04-26,bundesliga
Augsburg,1556.86,2025-04-26,bundesliga
Wolfsburg,1462.03,2025-04-26,bundesliga
Freiburg,1577.21,2025-04-26,bundesliga
Ein Frankfurt,1597.44,2025-04-26,bundesliga
RB Leipzig,1574.57,2025-04-26,bundesliga
Bochum,1368.27,2025-04-27,bundesliga
Union Berlin,1491.16,2025-04-27,bundesliga
Werder Bremen,1546.88,2025-04-27,bundesliga
St Pauli,1480.86,2025-04-27,bundesliga
Heidenheim,1415.64,2025-05-02,bundesliga
Bochum,1375.94,2025-05-02,bundesliga
Dortmund,1614.64,2025-05-03,bundesliga
Wolfsburg,1453.07,2025-05-03,bundesliga
Union Berlin,1489.72,2025-05-03,bundesliga
Werder Bremen,1548.32,2025-05-03,bundesliga
St Pauli,1456.58,2025-05-03,bundesliga
Stuttgart,1524.74,2025-05-03,bundesliga
RB Leipzig,1580.64,2025-05-03,bundesliga
Bayern Munich,1753.38,2025-05-03,bundesliga
M'gladbach,1486.75,2025-05-03,bundesliga
Hoffenheim,1449.05,2025-05-03,bundesliga
Augsburg,1524.01,2025-05-04,bundesliga
Holstein Kiel,1436.84,2025-05-04,bundesliga
Freiburg,1583.21,2025-05-04,bundesliga
Leverkusen,1754.72,2025-05-04,bundesliga
Mainz,1538.13,2025-05-04,bundesliga
Ein Frankfurt,1598.75,2025-05-04,bundesliga
Wolfsburg,1448.14,2025-05-09,bundesliga
Hoffenheim,1453.97,2025-05-09,bundesliga
Bochum,1359.98,2025-05-10,bundesliga
Mainz,1554.09,2025-05-10,bundesliga
Holstein Kiel,1419.99,2025-05-10,bundesliga
Freiburg,1600.07,2025-05-10,bundesliga
Union Berlin,1460.28,2025-05-10,bundesliga
Heidenheim,1445.08,2025-05-10,bundesliga
Werder Bremen,1545.49,2025-05-10,bundesliga
RB Leipzig,1583.48,2025-05-10,bundesliga
Bayern Munich,1758.36,2025-05-10,bundesliga
M'gladbach,1481.77,2025-05-10,bundesliga
Stuttgart,1540.79,2025-05-11,bundesliga
Augsburg,1507.97,2025-05-11,bundesliga
Leverkusen,1722.27,2025-05-11,bundesliga
Dortmund,1647.08,2025-05-11,bundesliga
Ein Frankfurt,1587.01,2025-05-11,bundesliga
St Pauli,1468.32,2025-05-11,bundesliga
Augsburg,1479.79,2025-05-17,bundesliga
Union Berlin,1488.46,2025-05-17,bundesliga
Dortmund,1653.16,2025-05-17,bundesliga
Holstein Kiel,1413.91,2025-05-17,bundesliga
Freiburg,1573.77,2025-05-17,bundesliga
Ein Frankfurt,1613.31,2025-05-17,bundesliga
Heidenheim,1425.46,2025-05-17,bundesliga
Werder Bremen,1565.11,2025-05-17,bundesliga
Hoffenheim,1444.99,2025-05-17,bundesliga
Bayern Munich,1767.35,2025-05-17,bundesliga
Mainz,1559.27,2025-05-17,bundesliga
Leverkusen,1717.09,2025-05-17,bundesliga
M'gladbach,1454.34,2025-05-17,bundesliga
Wolfsburg,1475.57,2025-05-17,bundesliga
RB Leipzig,1555.56,2025-05-17,bundesliga
Stuttgart,1568.71,2025-05-17,bundesliga
St Pauli,1437.16,2025-05-17,bundesliga
Bochum,1391.14,2025-05-17,bundesliga
Bayern Munich,1774.18,2025-08-22,bundesliga
RB Leipzig,1548.72,2025-08-22,bundesliga
Ein Frankfurt,1627.39,2025-08-23,bundesliga
Werder Bremen,1551.04,2025-08-23,bundesliga
Freiburg,1541.93,2025-08-23,bundesliga
Augsburg,1511.62,2025-08-23,bundesliga
Heidenheim,1401.83,2025-08-23,bundesliga
Wolfsburg,1499.2,2025-08-23,bundesliga
Leverkusen,1678.63,2025-08-23,bundesliga
Hoffenheim,1483.45,2025-08-23,bundesliga
Union Berlin,1510.24,2025-08-23,bundesliga
Stuttgart,1546.93,2025-08-23,bundesliga
St Pauli,1445.27,2025-08-23,bundesliga
Dortmund,1645.05,2025-08-23,bundesliga
Mainz,1525.45,2025-08-24,bundesliga
FC Koln,1456.62,2025-08-24,bundesliga
M'gladbach,1452.19,2025-08-24,bundesliga
Hamburg,1502.15,2025-08-24,bundesliga
Hamburg,1472.15,2025-08-29,bundesliga
St Pauli,1475.27,2025-08-29,bundesliga
Augsburg,1500.31,2025-08-30,bundesliga
Bayern Munich,1785.49,2025-08-30,bundesliga
Werder Bremen,1554.01,2025-08-30,bundesliga
Leverkusen,1675.66,2025-08-30,bundesliga
RB Leipzig,1558.03,2025-08-30,bundesliga
Heidenheim,1392.52,2025-08-30,bundesliga
Hoffenheim,1465.59,2025-08-30,bundesliga
Ein Frankfurt,1645.25,2025-08-30,bundesliga
Stuttgart,1558.62,2025-08-30,bundesliga
M'gladbach,1440.5,2025-08-30,bundesliga
Wolfsburg,1495.85,2025-08-31,bundesliga
Mainz,1528.8,2025-08-31,bundesliga
Dortmund,1654.88,2025-08-31,bundesliga
Union Berlin,1500.41,2025-08-31,bundesliga
FC Koln,1478.79,2025-08-31,bundesliga
Freiburg,1519.76,2025-08-31,bundesliga
Leverkusen,1690.86,2025-09-12,bundesliga
Ein Frankfurt,1630.05,2025-09-12,bundesliga
Wolfsburg,1489.87,2025-09-13,bundesliga
FC Koln,1484.77,2025-09-13,bundesliga
Bayern Munich,1789.63,2025-09-13,bundesliga
Hamburg,1468.01,2025-09-13,bundesliga
Union Berlin,1471.45,2025-09-13,bundesliga
Hoffenheim,1494.55,2025-09-13,bundesliga
Mainz,1503.65,2025-09-13,bundesliga
RB Leipzig,1583.18,2025-09-13,bundesliga
Heidenheim,1381.13,2025-09-13,bundesliga
Dortmund,1666.27,2025-09-13,bundesliga
Freiburg,1539.13,2025-09-13,bundesliga
Stuttgart,1539.25,2025-09-13,bundesliga
St Pauli,1493.79,2025-09-14,bundesliga
Augsburg,1481.79,2025-09-14,bundesliga
M'gladbach,1420.65,2025-09-14,bundesliga
Werder Bremen,1573.86,2025-09-14,bundesliga
Stuttgart,1553.64,2025-09-19,bundesliga
St Pauli,1479.4,2025-09-19,bundesliga
Werder Bremen,1544.82,2025-09-20,bundesliga
Freiburg,1568.18,2025-09-20,bundesliga
Hoffenheim,1484.65,2025-09-20,bundesliga
Bayern Munich,1799.53,2025-09-20,bundesliga
RB Leipzig,1594.79,2025-09-20,bundesliga
FC Koln,1473.16,2025-09-20,bundesliga
Augsburg,1456.11,2025-09-20,bundesliga
Mainz,1529.33,2025-09-20,bundesliga
Hamburg,1480.2,2025-09-20,bundesliga
Heidenheim,1368.94,2025-09-20,bundesliga
Dortmund,1674.47,2025-09-21,bundesliga
Wolfsburg,1481.67,2025-09-21,bundesliga
Leverkusen,1674.01,2025-09-21,bundesliga
M'gladbach,1437.5,2025-09-21,bundesliga
Ein Frankfurt,1594.88,2025-09-21,bundesliga
Union Berlin,1506.61,2025-09-21,bundesliga
Bayern Munich,1805.14,2025-09-26,bundesliga
Werder Bremen,1539.21,2025-09-26,bundesliga
Heidenheim,1391.49,2025-09-27,bundesliga
Augsburg,1433.56,2025-09-27,bundesliga
Mainz,1511.33,2025-09-27,bundesliga
Dortmund,1692.46,2025-09-27,bundesliga
St Pauli,1464.34,2025-09-27,bundesliga
Leverkusen,1689.06,2025-09-27,bundesliga
Wolfsburg,1461.68,2025-09-27,bundesliga
RB Leipzig,1614.78,2025-09-27,bundesliga
M'gladbach,1420.25,2025-09-27,bundesliga
Ein Frankfurt,1612.13,2025-09-27,bundesliga
Freiburg,1558.48,2025-09-28,bundesliga
Hoffenheim,1494.35,2025-09-28,bundesliga
FC Koln,1451.09,2025-09-28,bundesliga
Stuttgart,1575.71,2025-09-28,bundesliga
Union Berlin,1500.05,2025-09-28,bundesliga
Hamburg,1486.77,2025-09-28,bundesliga
Hoffenheim,1464.66,2025-10-03,bundesliga
FC Koln,1480.78,2025-10-03,bundesliga
Ein Frankfurt,1596.94,2025-10-04,bundesliga
Bayern Munich,1820.34,2025-10-04,bundesliga
Werder Bremen,1552.09,2025-10-04,bundesliga
St Pauli,1451.45,2025-10-04,bundesliga
Augsburg,1452.44,2025-10-04,bundesliga
Wolfsburg,1442.81,2025-10-04,bundesliga
Dortmund,1683.05,2025-10-04,bundesliga
RB Leipzig,1624.2,2025-10-04,bundesliga
Leverkusen,1696.83,2025-10-04,bundesliga
Union Berlin,1492.28,2025-10-04,bundesliga
Stuttgart,1583.66,2025-10-05,bundesliga
Heidenheim,1383.54,2025-10-05,bundesliga
Hamburg,1505.43,2025-10-05,bundesliga
Mainz,1492.67,2025-10-05,bundesliga
M'gladbach,1423.93,2025-10-05,bundesliga
Freiburg,1554.8,2025-10-05,bundesliga
Union Berlin,1505.58,2025-10-17,bundesliga
M'gladbach,1410.63,2025-10-17,bundesliga
Wolfsburg,1424.39,2025-10-18,bundesliga
Stuttgart,1602.08,2025-10-18,bundesliga
Bayern Munich,1830.26,2025-10-18,bundesliga
Dortmund,1673.12,2025-10-18,bundesliga
RB Leipzig,1634.97,2025-10-18,bundesliga
Hamburg,1494.66,2025-10-18,bundesliga
Heidenheim,1389.1,2025-10-18,bundesliga
Werder Bremen,1546.53,2025-10-18,bundesliga
FC Koln,1474.04,2025-10-18,bundesliga
Augsburg,1459.17,2025-10-18,bundesliga
Mainz,1478.03,2025-10-18,bundesliga
Leverkusen,1711.48,2025-10-18,bundesliga
Freiburg,1552.38,2025-10-19,bundesliga
Ein Frankfurt,1599.36,2025-10-19,bundesliga
St Pauli,1424.92,2025-10-19,bundesliga
Hoffenheim,1491.19,2025-10-19,bundesliga
Werder Bremen,1561.4,2025-10-24,bundesliga
Union Berlin,1490.72,2025-10-24,bundesliga
M'gladbach,1405.08,2025-10-25,bundesliga
Bayern Munich,1835.8,2025-10-25,bundesliga
Augsburg,1442.83,2025-10-25,bundesliga
RB Leipzig,1651.31,2025-10-25,bundesliga
Ein Frankfurt,1607.75,2025-10-25,bundesliga
St Pauli,1416.53,2025-10-25,bundesliga
Hamburg,1463.2,2025-10-25,bundesliga
Wolfsburg,1455.85,2025-10-25,bundesliga
Hoffenheim,1502.79,2025-10-25,bundesliga
Heidenheim,1377.5,2025-10-25,bundesliga
Dortmund,1680.59,2025-10-25,bundesliga
FC Koln,1466.57,2025-10-25,bundesliga
Leverkusen,1720.49,2025-10-26,bundesliga
Freiburg,1543.36,2025-10-26,bundesliga
Stuttgart,1612.64,2025-10-26,bundesliga
Mainz,1467.47,2025-10-26,bundesliga
Augsburg,1429.95,2025-10-31,bundesliga
Dortmund,1693.47,2025-10-31,bundesliga
St Pauli,1388.34,2025-11-01,bundesliga
M'gladbach,1433.27,2025-11-01,bundesliga
RB Leipzig,1666.36,2025-11-01,bundesliga
Stuttgart,1597.59,2025-11-01,bundesliga
Union Berlin,1488.96,2025-11-01,bundesliga
Freiburg,1545.13,2025-11-01,bundesliga
Heidenheim,1386.63,2025-11-01,bundesliga
Ein Frankfurt,1598.62,2025-11-01,bundesliga
Mainz,1468.37,2025-11-01,bundesliga
Werder Bremen,1560.5,2025-11-01,bundesliga
Bayern Munich,1846.8,2025-11-01,bundesliga
Leverkusen,1709.5,2025-11-01,bundesliga
FC Koln,1483.72,2025-11-02,bundesliga
Hamburg,1446.05,2025-11-02,bundesliga
Wolfsburg,1431.29,2025-11-02,bundesliga
Hoffenheim,1527.35,2025-11-02,bundesliga
Werder Bremen,1570.87,2025-11-07,bundesliga
Wolfsburg,1420.92,2025-11-07,bundesliga
Hamburg,1456.12,2025-11-08,bundesliga
Dortmund,1683.41,2025-11-08,bundesliga
Hoffenheim,1553.62,2025-11-08,bundesliga
RB Leipzig,1640.09,2025-11-08,bundesliga
Leverkusen,1713.53,2025-11-08,bundesliga
Heidenheim,1382.6,2025-11-08,bundesliga
Union Berlin,1503.88,2025-11-08,bundesliga
Bayern Munich,1831.87,2025-11-08,bundesliga
M'gladbach,1453.85,2025-11-08,bundesliga
FC Koln,1463.14,2025-11-08,bundesliga
Freiburg,1554.29,2025-11-09,bundesliga
St Pauli,1379.17,2025-11-09,bundesliga
Stuttgart,1606.31,2025-11-09,bundesliga
Augsburg,1421.23,2025-11-09,bundesliga
Ein Frankfurt,1608.95,2025-11-09,bundesliga
Mainz,1458.04,2025-11-09,bundesliga
Mainz,1459.05,2025-11-21,bundesliga
Hoffenheim,1552.6,2025-11-21,bundesliga
FC Koln,1444.76,2025-11-22,bundesliga
Ein Frankfurt,1627.33,2025-11-22,bundesliga
Wolfsburg,1410.64,2025-11-22,bundesliga
Leverkusen,1723.8,2025-11-22,bundesliga
Heidenheim,1359.42,2025-11-22,bundesliga
M'gladbach,1477.03,2025-11-22,bundesliga
Dortmund,1673.83,2025-11-22,bundesliga
Stuttgart,1615.89,2025-11-22,bundesliga
Bayern Munich,1836.99,2025-11-22,bundesliga
Freiburg,1549.17,2025-11-22,bundesliga
Augsburg,1440.93,2025-11-22,bundesliga
Hamburg,1436.43,2025-11-22,bundesliga
RB Leipzig,1653.55,2025-11-23,bundesliga
Werder Bremen,1557.4,2025-11-23,bundesliga
