equipo,elo,fecha,liga
Ath Bilbao,1500.98,2023-04-01,laliga
Getafe,1470.37,2023-04-01,laliga
Celta,1504.8,2023-04-02,laliga
Almeria,1449.99,2023-04-02,laliga
Real Madrid,1665.58,2023-04-02,laliga
Valladolid,1445.7,2023-04-02,laliga
Villarreal,1556.33,2023-04-02,laliga
Sociedad,1559.08,2023-04-02,laliga
Ath Madrid,1640.47,2023-04-02,laliga
Betis,1566.13,2023-04-02,laliga
Valencia,1434.95,2023-04-03,laliga
Vallecano,1477.64,2023-04-03,laliga
Sevilla,1509.74,2023-04-07,laliga
Celta,1508.2,2023-04-07,laliga
Sociedad,1566.59,2023-04-08,laliga
Getafe,1462.87,2023-04-08,laliga
Real Madrid,1645.13,2023-04-08,laliga
Villarreal,1576.77,2023-04-08,laliga
Osasuna,1480.62,2023-04-08,laliga
Elche,1359.94,2023-04-08,laliga
Espanol,1419.02,2023-04-08,laliga
Ath Bilbao,1515.12,2023-04-08,laliga
Vallecano,1467.17,2023-04-09,laliga
Ath Madrid,1650.94,2023-04-09,laliga
Almeria,1460.01,2023-04-09,laliga
Valencia,1424.92,2023-04-09,laliga
Valladolid,1442.73,2023-04-09,laliga
Mallorca,1451.86,2023-04-09,laliga
Betis,1545.88,2023-04-09,laliga
Cadiz,1484.04,2023-04-09,laliga
Barcelona,1712.54,2023-04-10,laliga
Girona,1501.48,2023-04-10,laliga
Vallecano,1478.29,2023-04-14,laliga
Osasuna,1469.5,2023-04-14,laliga
Villarreal,1555.52,2023-04-15,laliga
Valladolid,1463.98,2023-04-15,laliga
Ath Bilbao,1527.72,2023-04-15,laliga
Sociedad,1553.98,2023-04-15,laliga
Betis,1552.28,2023-04-15,laliga
Espanol,1412.62,2023-04-15,laliga
Cadiz,1473.46,2023-04-15,laliga
Real Madrid,1655.71,2023-04-15,laliga
Valencia,1411.38,2023-04-16,laliga
Sevilla,1523.29,2023-04-16,laliga
Girona,1507.48,2023-04-16,laliga
Elche,1353.94,2023-04-16,laliga
Getafe,1469.09,2023-04-16,laliga
Barcelona,1706.31,2023-04-16,laliga
Ath Madrid,1655.71,2023-04-16,laliga
Almeria,1455.24,2023-04-16,laliga
Celta,1489.32,2023-04-17,laliga
Mallorca,1470.74,2023-04-17,laliga
Espanol,1411.86,2023-04-21,laliga
Cadiz,1474.22,2023-04-21,laliga
Osasuna,1483.4,2023-04-22,laliga
Betis,1538.38,2023-04-22,laliga
Almeria,1441.14,2023-04-22,laliga
Ath Bilbao,1541.81,2023-04-22,laliga
Sociedad,1561.98,2023-04-22,laliga
Vallecano,1470.3,2023-04-22,laliga
Valladolid,1476.33,2023-04-22,laliga
Girona,1495.13,2023-04-22,laliga
Real Madrid,1661.09,2023-04-22,laliga
Celta,1483.94,2023-04-22,laliga
Elche,1339.24,2023-04-23,laliga
Valencia,1426.08,2023-04-23,laliga
Barcelona,1715.16,2023-04-23,laliga
Ath Madrid,1646.86,2023-04-23,laliga
Mallorca,1481.35,2023-04-23,laliga
Getafe,1458.47,2023-04-23,laliga
Sevilla,1535.2,2023-04-23,laliga
Villarreal,1543.6,2023-04-23,laliga
Girona,1512.3,2023-04-25,laliga
Real Madrid,1643.92,2023-04-25,laliga
Cadiz,1457.62,2023-04-25,laliga
Osasuna,1500.0,2023-04-25,laliga
Betis,1536.15,2023-04-25,laliga
Sociedad,1564.2,2023-04-25,laliga
Vallecano,1490.24,2023-04-26,laliga
Barcelona,1695.22,2023-04-26,laliga
Celta,1489.89,2023-04-26,laliga
Elche,1333.29,2023-04-26,laliga
Ath Madrid,1652.28,2023-04-26,laliga
Mallorca,1475.94,2023-04-26,laliga
Getafe,1440.87,2023-04-26,laliga
Almeria,1458.75,2023-04-26,laliga
Valencia,1438.73,2023-04-27,laliga
Valladolid,1463.68,2023-04-27,laliga
Villarreal,1549.91,2023-04-27,laliga
Espanol,1405.54,2023-04-27,laliga
Ath Bilbao,1524.59,2023-04-27,laliga
Sevilla,1552.42,2023-04-27,laliga
Osasuna,1485.52,2023-04-28,laliga
Sociedad,1578.68,2023-04-28,laliga
Elche,1350.16,2023-04-29,laliga
Vallecano,1473.36,2023-04-29,laliga
Real Madrid,1648.87,2023-04-29,laliga
Almeria,1453.8,2023-04-29,laliga
Barcelona,1700.81,2023-04-29,laliga
Betis,1530.56,2023-04-29,laliga
Cadiz,1467.64,2023-04-30,laliga
Valencia,1428.71,2023-04-30,laliga
Villarreal,1558.48,2023-04-30,laliga
Celta,1481.33,2023-04-30,laliga
Espanol,1417.64,2023-04-30,laliga
Getafe,1428.77,2023-04-30,laliga
Valladolid,1454.01,2023-04-30,laliga
Ath Madrid,1661.95,2023-04-30,laliga
Mallorca,1474.69,2023-05-01,laliga
Ath Bilbao,1525.84,2023-05-01,laliga
Sevilla,1533.93,2023-05-01,laliga
Girona,1530.79,2023-05-01,laliga
Sociedad,1592.18,2023-05-02,laliga
Real Madrid,1635.37,2023-05-02,laliga
Barcelona,1705.1,2023-05-02,laliga
Osasuna,1481.23,2023-05-02,laliga
Almeria,1460.96,2023-05-02,laliga
Elche,1343.0,2023-05-02,laliga
Valencia,1430.69,2023-05-03,laliga
Villarreal,1556.5,2023-05-03,laliga
Ath Madrid,1666.7,2023-05-03,laliga
Cadiz,1462.89,2023-05-03,laliga
Getafe,1441.57,2023-05-03,laliga
Celta,1468.53,2023-05-03,laliga
Girona,1539.52,2023-05-04,laliga
Mallorca,1465.97,2023-05-04,laliga
Sevilla,1540.72,2023-05-04,laliga
Espanol,1410.85,2023-05-04,laliga
Ath Bilbao,1508.97,2023-05-04,laliga
Betis,1547.44,2023-05-04,laliga
Vallecano,1483.39,2023-05-04,laliga
Valladolid,1443.97,2023-05-04,laliga
Mallorca,1476.67,2023-05-12,laliga
Cadiz,1452.19,2023-05-12,laliga
Sociedad,1587.08,2023-05-13,laliga
Girona,1544.61,2023-05-13,laliga
Osasuna,1491.29,2023-05-13,laliga
Almeria,1450.9,2023-05-13,laliga
Villarreal,1565.57,2023-05-13,laliga
Ath Bilbao,1499.89,2023-05-13,laliga
Real Madrid,1640.17,2023-05-13,laliga
Getafe,1436.78,2023-05-13,laliga
Espanol,1404.53,2023-05-14,laliga
Barcelona,1711.41,2023-05-14,laliga
Valladolid,1430.65,2023-05-14,laliga
Sevilla,1554.05,2023-05-14,laliga
Celta,1449.96,2023-05-14,laliga
Valencia,1449.26,2023-05-14,laliga
Elche,1365.48,2023-05-14,laliga
Ath Madrid,1644.23,2023-05-14,laliga
Betis,1555.95,2023-05-15,laliga
Vallecano,1474.88,2023-05-15,laliga
Cadiz,1462.25,2023-05-19,laliga
Valladolid,1420.59,2023-05-19,laliga
Girona,1528.19,2023-05-20,laliga
Villarreal,1582.0,2023-05-20,laliga
Ath Bilbao,1508.93,2023-05-20,laliga
Celta,1440.92,2023-05-20,laliga
Almeria,1462.78,2023-05-20,laliga
Mallorca,1464.79,2023-05-20,laliga
Getafe,1431.02,2023-05-20,laliga
Elche,1371.24,2023-05-20,laliga
Barcelona,1689.93,2023-05-20,laliga
Sociedad,1608.57,2023-05-20,laliga
Sevilla,1550.94,2023-05-21,laliga
Betis,1559.06,2023-05-21,laliga
Vallecano,1455.08,2023-05-21,laliga
Espanol,1424.33,2023-05-21,laliga
Ath Madrid,1650.06,2023-05-21,laliga
Osasuna,1485.46,2023-05-21,laliga
Valencia,1467.67,2023-05-21,laliga
Real Madrid,1621.76,2023-05-21,laliga
Valladolid,1441.67,2023-05-23,laliga
Barcelona,1668.85,2023-05-23,laliga
Sociedad,1614.6,2023-05-23,laliga
Almeria,1456.75,2023-05-23,laliga
Celta,1441.22,2023-05-23,laliga
Girona,1527.9,2023-05-23,laliga
Elche,1375.17,2023-05-24,laliga
Sevilla,1547.0,2023-05-24,laliga
Real Madrid,1627.24,2023-05-24,laliga
Vallecano,1449.59,2023-05-24,laliga
Villarreal,1588.78,2023-05-24,laliga
Cadiz,1455.47,2023-05-24,laliga
Betis,1537.41,2023-05-24,laliga
Getafe,1452.67,2023-05-24,laliga
Espanol,1429.92,2023-05-24,laliga
Ath Madrid,1644.47,2023-05-24,laliga
Mallorca,1475.81,2023-05-25,laliga
Valencia,1456.65,2023-05-25,laliga
Osasuna,1497.29,2023-05-25,laliga
Ath Bilbao,1497.1,2023-05-25,laliga
Sevilla,1532.89,2023-05-27,laliga
Real Madrid,1641.36,2023-05-27,laliga
Valencia,1452.44,2023-05-28,laliga
Espanol,1434.13,2023-05-28,laliga
Girona,1510.94,2023-05-28,laliga
Betis,1554.37,2023-05-28,laliga
Vallecano,1466.11,2023-05-28,laliga
Villarreal,1572.26,2023-05-28,laliga
Getafe,1465.36,2023-05-28,laliga
Osasuna,1484.59,2023-05-28,laliga
Almeria,1452.98,2023-05-28,laliga
Valladolid,1445.45,2023-05-28,laliga
Barcelona,1673.71,2023-05-28,laliga
Mallorca,1470.95,2023-05-28,laliga
Ath Madrid,1654.28,2023-05-28,laliga
Sociedad,1604.79,2023-05-28,laliga
Ath Bilbao,1475.57,2023-05-28,laliga
Elche,1396.7,2023-05-28,laliga
Cadiz,1465.86,2023-05-28,laliga
Celta,1430.83,2023-05-28,laliga
Valladolid,1443.01,2023-06-04,laliga
Getafe,1467.8,2023-06-04,laliga
Espanol,1431.65,2023-06-04,laliga
Almeria,1455.45,2023-06-04,laliga
Celta,1451.23,2023-06-04,laliga
Barcelona,1653.3,2023-06-04,laliga
Betis,1547.55,2023-06-04,laliga
Valencia,1459.26,2023-06-04,laliga
Elche,1396.26,2023-06-04,laliga
Cadiz,1466.3,2023-06-04,laliga
Sociedad,1613.15,2023-06-04,laliga
Sevilla,1524.53,2023-06-04,laliga
Real Madrid,1632.71,2023-06-04,laliga
Ath Bilbao,1484.21,2023-06-04,laliga
Osasuna,1496.61,2023-06-04,laliga
Girona,1498.91,2023-06-04,laliga
Mallorca,1481.75,2023-06-04,laliga
Vallecano,1455.31,2023-06-04,laliga
Villarreal,1572.34,2023-06-04,laliga
Ath Madrid,1654.19,2023-06-04,laliga
Almeria,1437.25,2023-08-11,laliga
Vallecano,1473.51,2023-08-11,laliga
Sevilla,1503.83,2023-08-11,laliga
Valencia,1479.96,2023-08-11,laliga
Sociedad,1605.62,2023-08-12,laliga
Girona,1506.44,2023-08-12,laliga
Las Palmas,1495.91,2023-08-12,laliga
Mallorca,1485.84,2023-08-12,laliga
Ath Bilbao,1472.26,2023-08-12,laliga
Real Madrid,1644.66,2023-08-12,laliga
Celta,1434.9,2023-08-13,laliga
Osasuna,1512.94,2023-08-13,laliga
Villarreal,1553.14,2023-08-13,laliga
Betis,1566.75,2023-08-13,laliga
Getafe,1472.17,2023-08-13,laliga
Barcelona,1648.93,2023-08-13,laliga
Cadiz,1475.52,2023-08-14,laliga
Alaves,1398.16,2023-08-14,laliga
Ath Madrid,1658.98,2023-08-14,laliga
Granada,1442.69,2023-08-14,laliga
Valencia,1492.15,2023-08-18,laliga
Las Palmas,1483.73,2023-08-18,laliga
Mallorca,1470.4,2023-08-18,laliga
Villarreal,1568.59,2023-08-18,laliga
Sociedad,1596.41,2023-08-19,laliga
Celta,1444.12,2023-08-19,laliga
Almeria,1427.58,2023-08-19,laliga
Real Madrid,1654.34,2023-08-19,laliga
Osasuna,1493.05,2023-08-19,laliga
Ath Bilbao,1492.15,2023-08-19,laliga
Girona,1516.63,2023-08-20,laliga
Getafe,1461.99,2023-08-20,laliga
Barcelona,1654.56,2023-08-20,laliga
Cadiz,1469.89,2023-08-20,laliga
Betis,1567.27,2023-08-20,laliga
Ath Madrid,1658.46,2023-08-20,laliga
Alaves,1414.19,2023-08-21,laliga
Sevilla,1487.8,2023-08-21,laliga
Granada,1425.66,2023-08-21,laliga
Vallecano,1490.54,2023-08-21,laliga
Celta,1434.51,2023-08-25,laliga
Real Madrid,1663.95,2023-08-25,laliga
Las Palmas,1485.13,2023-08-25,laliga
Sociedad,1595.0,2023-08-25,laliga
Sevilla,1470.63,2023-08-26,laliga
Girona,1533.79,2023-08-26,laliga
Granada,1439.12,2023-08-26,laliga
Mallorca,1456.93,2023-08-26,laliga
Cadiz,1464.82,2023-08-26,laliga
Almeria,1432.64,2023-08-26,laliga
Villarreal,1553.86,2023-08-27,laliga
Barcelona,1669.28,2023-08-27,laliga
Valencia,1473.81,2023-08-27,laliga
Osasuna,1511.39,2023-08-27,laliga
Ath Bilbao,1506.93,2023-08-27,laliga
Betis,1552.5,2023-08-27,laliga
Getafe,1471.71,2023-08-28,laliga
Alaves,1404.47,2023-08-28,laliga
Vallecano,1479.26,2023-08-28,laliga
Ath Madrid,1669.74,2023-08-28,laliga
Almeria,1414.28,2023-09-01,laliga
Celta,1452.87,2023-09-01,laliga
Cadiz,1480.25,2023-09-01,laliga
Villarreal,1538.43,2023-09-01,laliga
Alaves,1419.05,2023-09-02,laliga
Valencia,1459.23,2023-09-02,laliga
Betis,1561.31,2023-09-02,laliga
Vallecano,1470.45,2023-09-02,laliga
Sociedad,1601.16,2023-09-02,laliga
Granada,1432.97,2023-09-02,laliga
Real Madrid,1669.14,2023-09-02,laliga
Getafe,1466.51,2023-09-02,laliga
Osasuna,1499.66,2023-09-03,laliga
Barcelona,1681.02,2023-09-03,laliga
Mallorca,1455.64,2023-09-03,laliga
Ath Bilbao,1508.22,2023-09-03,laliga
Girona,1543.51,2023-09-03,laliga
Las Palmas,1475.41,2023-09-03,laliga
Vallecano,1480.14,2023-09-15,laliga
Alaves,1409.37,2023-09-15,laliga
Ath Bilbao,1518.83,2023-09-16,laliga
Cadiz,1469.64,2023-09-16,laliga
Valencia,1479.84,2023-09-16,laliga
Ath Madrid,1649.12,2023-09-16,laliga
Celta,1434.38,2023-09-16,laliga
Mallorca,1474.13,2023-09-16,laliga
Barcelona,1688.32,2023-09-16,laliga
Betis,1554.01,2023-09-16,laliga
Getafe,1479.66,2023-09-17,laliga
Osasuna,1486.51,2023-09-17,laliga
Villarreal,1545.6,2023-09-17,laliga
Almeria,1407.12,2023-09-17,laliga
Sevilla,1482.58,2023-09-17,laliga
Las Palmas,1463.46,2023-09-17,laliga
Real Madrid,1678.22,2023-09-17,laliga
Sociedad,1592.08,2023-09-17,laliga
Granada,1419.11,2023-09-18,laliga
Girona,1557.37,2023-09-18,laliga
Alaves,1395.42,2023-09-22,laliga
Ath Bilbao,1532.77,2023-09-22,laliga
Almeria,1406.8,2023-09-23,laliga
Valencia,1480.16,2023-09-23,laliga
Barcelona,1692.21,2023-09-23,laliga
Celta,1430.49,2023-09-23,laliga
Girona,1565.94,2023-09-23,laliga
Mallorca,1465.57,2023-09-23,laliga
Osasuna,1482.9,2023-09-23,laliga
Sevilla,1486.19,2023-09-23,laliga
Sociedad,1599.65,2023-09-24,laliga
Getafe,1472.09,2023-09-24,laliga
Vallecano,1479.5,2023-09-24,laliga
Villarreal,1546.24,2023-09-24,laliga
Betis,1547.29,2023-09-24,laliga
Cadiz,1476.36,2023-09-24,laliga
Las Palmas,1473.48,2023-09-24,laliga
Granada,1409.09,2023-09-24,laliga
Ath Madrid,1662.15,2023-09-24,laliga
Real Madrid,1665.19,2023-09-24,laliga
Sevilla,1494.91,2023-09-26,laliga
Almeria,1398.08,2023-09-26,laliga
Mallorca,1471.65,2023-09-26,laliga
Barcelona,1686.12,2023-09-26,laliga
Valencia,1466.62,2023-09-27,laliga
Sociedad,1613.2,2023-09-27,laliga
Villarreal,1528.33,2023-09-27,laliga
Girona,1583.84,2023-09-27,laliga
Cadiz,1473.04,2023-09-27,laliga
Vallecano,1482.83,2023-09-27,laliga
Ath Bilbao,1526.9,2023-09-27,laliga
Getafe,1477.96,2023-09-27,laliga
Real Madrid,1670.48,2023-09-27,laliga
Las Palmas,1468.19,2023-09-27,laliga
Celta,1425.6,2023-09-28,laliga
Alaves,1400.31,2023-09-28,laliga
Granada,1411.63,2023-09-28,laliga
Betis,1544.75,2023-09-28,laliga
Osasuna,1471.86,2023-09-28,laliga
Ath Madrid,1673.18,2023-09-28,laliga
Barcelona,1691.43,2023-09-29,laliga
Sevilla,1489.6,2023-09-29,laliga
Getafe,1476.65,2023-09-30,laliga
Villarreal,1529.63,2023-09-30,laliga
Vallecano,1478.9,2023-09-30,laliga
Mallorca,1475.58,2023-09-30,laliga
Girona,1568.83,2023-09-30,laliga
Real Madrid,1685.49,2023-09-30,laliga
Sociedad,1621.69,2023-09-30,laliga
Ath Bilbao,1518.41,2023-09-30,laliga
Betis,1553.54,2023-10-01,laliga
Valencia,1457.83,2023-10-01,laliga
Ath Madrid,1678.27,2023-10-01,laliga
Cadiz,1467.95,2023-10-01,laliga
Almeria,1395.19,2023-10-01,laliga
Granada,1414.52,2023-10-01,laliga
Alaves,1384.62,2023-10-01,laliga
Osasuna,1487.55,2023-10-01,laliga
Las Palmas,1478.32,2023-10-02,laliga
Celta,1415.47,2023-10-02,laliga
Ath Bilbao,1525.69,2023-10-06,laliga
Almeria,1387.91,2023-10-06,laliga
Cadiz,1453.5,2023-10-07,laliga
Girona,1583.27,2023-10-07,laliga
Real Madrid,1690.65,2023-10-07,laliga
Osasuna,1482.39,2023-10-07,laliga
Mallorca,1471.37,2023-10-07,laliga
Valencia,1462.04,2023-10-07,laliga
Sevilla,1485.68,2023-10-07,laliga
Vallecano,1482.83,2023-10-07,laliga
Celta,1414.64,2023-10-08,laliga
Getafe,1477.49,2023-10-08,laliga
Villarreal,1508.7,2023-10-08,laliga
Las Palmas,1499.25,2023-10-08,laliga
Ath Madrid,1687.9,2023-10-08,laliga
Sociedad,1612.06,2023-10-08,laliga
Alaves,1388.47,2023-10-08,laliga
Betis,1549.69,2023-10-08,laliga
Granada,1422.41,2023-10-08,laliga
Barcelona,1683.54,2023-10-08,laliga
Osasuna,1491.95,2023-10-20,laliga
Granada,1412.84,2023-10-20,laliga
Sevilla,1491.02,2023-10-21,laliga
Real Madrid,1685.31,2023-10-21,laliga
Celta,1406.97,2023-10-21,laliga
Ath Madrid,1695.57,2023-10-21,laliga
Sociedad,1618.86,2023-10-21,laliga
Mallorca,1464.57,2023-10-21,laliga
Getafe,1477.14,2023-10-21,laliga
Betis,1550.03,2023-10-21,laliga
Las Palmas,1479.54,2023-10-22,laliga
Vallecano,1502.53,2023-10-22,laliga
Girona,1588.55,2023-10-22,laliga
Almeria,1382.64,2023-10-22,laliga
Villarreal,1500.64,2023-10-22,laliga
Alaves,1396.54,2023-10-22,laliga
Barcelona,1689.83,2023-10-22,laliga
Ath Bilbao,1519.4,2023-10-22,laliga
Valencia,1473.69,2023-10-23,laliga
Cadiz,1441.85,2023-10-23,laliga
Girona,1594.2,2023-10-27,laliga
Celta,1401.32,2023-10-27,laliga
Almeria,1367.82,2023-10-28,laliga
Las Palmas,1494.35,2023-10-28,laliga
Barcelona,1670.54,2023-10-28,laliga
Real Madrid,1704.59,2023-10-28,laliga
Mallorca,1461.59,2023-10-28,laliga
Getafe,1480.12,2023-10-28,laliga
Cadiz,1440.47,2023-10-28,laliga
Sevilla,1492.4,2023-10-28,laliga
Ath Madrid,1698.73,2023-10-29,laliga
Alaves,1393.38,2023-10-29,laliga
Ath Bilbao,1513.99,2023-10-29,laliga
Valencia,1479.09,2023-10-29,laliga
Betis,1559.73,2023-10-29,laliga
Osasuna,1482.26,2023-10-29,laliga
Vallecano,1504.16,2023-10-29,laliga
Sociedad,1617.24,2023-10-29,laliga
Granada,1397.61,2023-10-30,laliga
Villarreal,1515.87,2023-10-30,laliga
Las Palmas,1515.34,2023-11-03,laliga
Ath Madrid,1677.74,2023-11-03,laliga
Osasuna,1468.06,2023-11-04,laliga
Girona,1608.4,2023-11-04,laliga
Betis,1567.98,2023-11-04,laliga
Mallorca,1453.33,2023-11-04,laliga
Celta,1401.82,2023-11-04,laliga
Sevilla,1491.9,2023-11-04,laliga
Sociedad,1600.4,2023-11-04,laliga
Barcelona,1687.38,2023-11-04,laliga
Alaves,1404.41,2023-11-05,laliga
Almeria,1356.79,2023-11-05,laliga
Valencia,1487.95,2023-11-05,laliga
Granada,1388.75,2023-11-05,laliga
Villarreal,1496.61,2023-11-05,laliga
Ath Bilbao,1533.26,2023-11-05,laliga
Real Madrid,1694.14,2023-11-05,laliga
Vallecano,1514.61,2023-11-05,laliga
Getafe,1490.59,2023-11-06,laliga
Cadiz,1430.01,2023-11-06,laliga
Ath Bilbao,1540.42,2023-11-10,laliga
Celta,1394.65,2023-11-10,laliga
Real Madrid,1699.21,2023-11-11,laliga
Valencia,1482.88,2023-11-11,laliga
Osasuna,1466.59,2023-11-11,laliga
Las Palmas,1516.82,2023-11-11,laliga
Vallecano,1499.53,2023-11-11,laliga
Girona,1623.48,2023-11-11,laliga
Almeria,1347.98,2023-11-11,laliga
Sociedad,1609.21,2023-11-11,laliga
Granada,1389.74,2023-11-11,laliga
Getafe,1489.6,2023-11-11,laliga
Barcelona,1690.84,2023-11-12,laliga
Alaves,1400.95,2023-11-12,laliga
Sevilla,1491.73,2023-11-12,laliga
Betis,1568.16,2023-11-12,laliga
Ath Madrid,1683.46,2023-11-12,laliga
Villarreal,1490.9,2023-11-12,laliga
Alaves,1412.71,2023-11-24,laliga
Granada,1377.98,2023-11-24,laliga
Vallecano,1504.44,2023-11-25,laliga
Barcelona,1685.93,2023-11-25,laliga
Valencia,1475.76,2023-11-25,laliga
Celta,1401.77,2023-11-25,laliga
Getafe,1496.51,2023-11-25,laliga
Almeria,1341.07,2023-11-25,laliga
Ath Madrid,1688.0,2023-11-25,laliga
Mallorca,1448.78,2023-11-25,laliga
Betis,1578.28,2023-11-26,laliga
Las Palmas,1506.7,2023-11-26,laliga
Cadiz,1422.03,2023-11-26,laliga
Real Madrid,1707.18,2023-11-26,laliga
Villarreal,1502.12,2023-11-26,laliga
Osasuna,1455.36,2023-11-26,laliga
Sociedad,1616.91,2023-11-26,laliga
Sevilla,1484.03,2023-11-26,laliga
Girona,1616.54,2023-11-27,laliga
Ath Bilbao,1547.36,2023-11-27,laliga
Mallorca,1444.06,2023-11-29,laliga
Cadiz,1426.76,2023-11-29,laliga
Las Palmas,1518.55,2023-12-01,laliga
Getafe,1484.66,2023-12-01,laliga
Girona,1623.51,2023-12-02,laliga
Valencia,1468.79,2023-12-02,laliga
Ath Bilbao,1557.86,2023-12-02,laliga
Vallecano,1493.94,2023-12-02,laliga
Real Madrid,1709.94,2023-12-02,laliga
Granada,1375.22,2023-12-02,laliga
Osasuna,1459.03,2023-12-02,laliga
Sociedad,1613.24,2023-12-02,laliga
Barcelona,1698.33,2023-12-03,laliga
Ath Madrid,1675.61,2023-12-03,laliga
Mallorca,1439.13,2023-12-03,laliga
Alaves,1417.64,2023-12-03,laliga
Almeria,1347.82,2023-12-03,laliga
Betis,1571.54,2023-12-03,laliga
Sevilla,1481.23,2023-12-03,laliga
Villarreal,1504.92,2023-12-03,laliga
Celta,1399.27,2023-12-04,laliga
Cadiz,1429.26,2023-12-04,laliga
Getafe,1496.32,2023-12-08,laliga
Valencia,1457.13,2023-12-08,laliga
Villarreal,1490.26,2023-12-09,laliga
Sociedad,1627.91,2023-12-09,laliga
Mallorca,1453.35,2023-12-09,laliga
Sevilla,1467.0,2023-12-09,laliga
Alaves,1402.64,2023-12-09,laliga
Las Palmas,1533.55,2023-12-09,laliga
Betis,1574.19,2023-12-09,laliga
Real Madrid,1707.28,2023-12-09,laliga
Barcelona,1675.68,2023-12-10,laliga
Girona,1646.16,2023-12-10,laliga
Ath Madrid,1678.4,2023-12-10,laliga
Almeria,1345.03,2023-12-10,laliga
Cadiz,1426.96,2023-12-10,laliga
Osasuna,1461.32,2023-12-10,laliga
Granada,1379.81,2023-12-11,laliga
Ath Bilbao,1553.27,2023-12-11,laliga
Vallecano,1486.52,2023-12-11,laliga
Celta,1406.69,2023-12-11,laliga
Osasuna,1474.83,2023-12-15,laliga
Vallecano,1473.01,2023-12-15,laliga
Celta,1417.93,2023-12-16,laliga
Granada,1368.56,2023-12-16,laliga
Ath Bilbao,1571.37,2023-12-16,laliga
Ath Madrid,1660.3,2023-12-16,laliga
Sevilla,1448.65,2023-12-16,laliga
Getafe,1514.67,2023-12-16,laliga
Valencia,1463.21,2023-12-16,laliga
Barcelona,1669.6,2023-12-16,laliga
Almeria,1346.33,2023-12-17,laliga
Mallorca,1452.05,2023-12-17,laliga
Sociedad,1622.02,2023-12-17,laliga
Betis,1580.08,2023-12-17,laliga
Las Palmas,1525.68,2023-12-17,laliga
Cadiz,1434.83,2023-12-17,laliga
Real Madrid,1712.19,2023-12-17,laliga
Villarreal,1485.34,2023-12-17,laliga
Girona,1650.47,2023-12-18,laliga
Alaves,1398.33,2023-12-18,laliga
Granada,1352.51,2023-12-19,laliga
Sevilla,1464.7,2023-12-19,laliga
Ath Madrid,1651.12,2023-12-19,laliga
Getafe,1523.84,2023-12-19,laliga
Vallecano,1452.89,2023-12-19,laliga
Valencia,1483.32,2023-12-19,laliga
Barcelona,1672.48,2023-12-20,laliga
Almeria,1343.46,2023-12-20,laliga
Ath Bilbao,1581.86,2023-12-20,laliga
Las Palmas,1515.19,2023-12-20,laliga
Villarreal,1494.98,2023-12-20,laliga
Celta,1408.3,2023-12-20,laliga
Betis,1579.63,2023-12-21,laliga
Girona,1650.92,2023-12-21,laliga
Cadiz,1439.64,2023-12-21,laliga
Sociedad,1617.22,2023-12-21,laliga
Alaves,1391.69,2023-12-21,laliga
Real Madrid,1718.83,2023-12-21,laliga
Mallorca,1465.5,2023-12-21,laliga
Osasuna,1461.38,2023-12-21,laliga
Ath Madrid,1656.84,2023-12-23,laliga
Sevilla,1458.99,2023-12-23,laliga
Getafe,1501.03,2024-01-02,laliga
Vallecano,1475.7,2024-01-02,laliga
Sociedad,1605.79,2024-01-02,laliga
Alaves,1403.12,2024-01-02,laliga
Valencia,1496.37,2024-01-02,laliga
Villarreal,1481.93,2024-01-02,laliga
Girona,1663.71,2024-01-03,laliga
Ath Madrid,1644.04,2024-01-03,laliga
Real Madrid,1722.98,2024-01-03,laliga
Mallorca,1461.35,2024-01-03,laliga
Celta,1428.66,2024-01-03,laliga
Betis,1559.28,2024-01-03,laliga
Granada,1369.04,2024-01-03,laliga
Cadiz,1423.11,2024-01-03,laliga
Osasuna,1469.24,2024-01-04,laliga
Almeria,1335.6,2024-01-04,laliga
Sevilla,1444.77,2024-01-04,laliga
Ath Bilbao,1596.08,2024-01-04,laliga
Las Palmas,1502.53,2024-01-04,laliga
Barcelona,1685.14,2024-01-04,laliga
Sevilla,1423.01,2024-01-12,laliga
Alaves,1424.88,2024-01-12,laliga
Las Palmas,1514.23,2024-01-13,laliga
Villarreal,1470.23,2024-01-13,laliga
Mallorca,1456.25,2024-01-13,laliga
Celta,1433.77,2024-01-13,laliga
Ath Bilbao,1609.12,2024-01-13,laliga
Sociedad,1592.75,2024-01-13,laliga
Betis,1564.95,2024-01-13,laliga
Granada,1363.36,2024-01-13,laliga
Almeria,1345.6,2024-01-14,laliga
Girona,1653.72,2024-01-14,laliga
Cadiz,1406.49,2024-01-14,laliga
Valencia,1512.98,2024-01-14,laliga
Alaves,1436.72,2024-01-19,laliga
Cadiz,1394.66,2024-01-19,laliga
Celta,1421.07,2024-01-20,laliga
Sociedad,1605.45,2024-01-20,laliga
Valencia,1530.1,2024-01-20,laliga
Ath Bilbao,1592.0,2024-01-20,laliga
Villarreal,1465.91,2024-01-20,laliga
Mallorca,1460.57,2024-01-20,laliga
Vallecano,1457.4,2024-01-20,laliga
Las Palmas,1532.53,2024-01-20,laliga
Osasuna,1483.35,2024-01-21,laliga
Getafe,1486.92,2024-01-21,laliga
Real Madrid,1725.17,2024-01-21,laliga
Almeria,1343.4,2024-01-21,laliga
Betis,1550.47,2024-01-21,laliga
Barcelona,1699.62,2024-01-21,laliga
Girona,1658.41,2024-01-21,laliga
