equipo,elo,fecha,liga
Udinese,1524.49,2026-04-18,seriea
Parma,1540.77,2026-04-18,seriea
Verona,1310.82,2026-04-19,seriea
Milan,1669.75,2026-04-19,seriea
Pisa,1335.01,2026-04-19,seriea
Genoa,1532.71,2026-04-19,seriea
Cremonese,1358.98,2026-04-19,seriea
Torino,1495.43,2026-04-19,seriea
Juventus,1713.5,2026-04-19,seriea
Bologna,1531.28,2026-04-19,seriea
